Type,Mod,Object Id,Editor Id,Name
SPEL,Oblivion.esm,0x0A97E5,StandardFireDamageTouch3Journeyman,Burning Touch III
SPEL,Oblivion.esm,0x0A97E6,StandardFireDamageTouch4Expert,Burning Touch IV
SPEL,Oblivion.esm,0x0A9806,StandardFireShield2Apprentice,Heat Shell II
SPEL,Oblivion.esm,0x0A9807,StandardFireShield3Journeyman,Heat Shell III
SPEL,Oblivion.esm,0x0A9808,StandardFireShield4Expert,Heat Shell IV
SPEL,Oblivion.esm,0x0A9811,StandardFortifyAttribAgility2Apprentice,Ad Grace II
SPEL,Oblivion.esm,0x0A9809,StandardFortifyAttribAgility3Journeyman,Ad Grace III
SPEL,Oblivion.esm,0x0A9812,StandardFortifyAttribEndurance2Apprentice,Ad Fortitude II
SPEL,Oblivion.esm,0x0A980A,StandardFortifyAttribEndurance3Journeyman,Ad Fortitude III
SPEL,Oblivion.esm,0x0A9813,StandardFortifyAttribIntelligence2Apprentice,Ad Insight II
SPEL,Oblivion.esm,0x0A980B,StandardFortifyAttribIntelligence3Journeyman,Ad Insight III
SPEL,Oblivion.esm,0x0A9814,StandardFortifyAttribLuck2Apprentice,Ad Fortune II
SPEL,Oblivion.esm,0x0A980C,StandardFortifyAttribLuck3Journeyman,Ad Fortune III
SPEL,Oblivion.esm,0x0A9815,StandardFortifyAttribPersonality2Apprentice,Ad Amity II
SPEL,Oblivion.esm,0x0A980D,StandardFortifyAttribPersonality3Journeyman,Ad Amity III
SPEL,Oblivion.esm,0x0A9816,StandardFortifyAttribSpeed2Apprentice,Ad Alacrity II
SPEL,Oblivion.esm,0x0A980E,StandardFortifyAttribSpeed3Journeyman,Ad Alacrity III
SPEL,Oblivion.esm,0x0A9817,StandardFortifyAttribStrength2Apprentice,Ad Might II
SPEL,Oblivion.esm,0x0A980F,StandardFortifyAttribStrength3Journeyman,Ad Might III
SPEL,Oblivion.esm,0x0A9818,StandardFortifyAttribWillpower2Apprentice,Ad Discipline II
SPEL,Oblivion.esm,0x0A9810,StandardFortifyAttribWillpower3Journeyman,Ad Discipline III
SPEL,Oblivion.esm,0x03C405,StandardFortifyFatigue1Novice,Brace Fatigue I
SPEL,Oblivion.esm,0x03C406,StandardFortifyFatigue2Apprentice,Brace Fatigue II
SPEL,Oblivion.esm,0x0A9820,StandardFortifyHealth2Apprentice,Fool's Brace II
SPEL,Oblivion.esm,0x0A9821,StandardFortifyHealth4Expert,Fool's Brace IV
SPEL,Oblivion.esm,0x03C407,StandardFortifyMagicka3Journeyman,Brace Magicka III
SPEL,Oblivion.esm,0x03C409,StandardFortifyMagicka4Expert,Brace Magicka IV
SPEL,Oblivion.esm,0x0A9819,StandardFrenzyTarget1Novice,Rage Whisper I
SPEL,Oblivion.esm,0x0A981A,StandardFrenzyTarget2Apprentice,Rage Whisper II
SPEL,Oblivion.esm,0x0A981B,StandardFrenzyTouch1Novice,Rage Shout I
SPEL,Oblivion.esm,0x0A981C,StandardFrenzyTouch2Apprentice,Rage Shout II
SPEL,Oblivion.esm,0x03C3D6,StandardFrostDamageArea3Journeyman,Hail Storm III
SPEL,Oblivion.esm,0x03C3D7,StandardFrostDamageArea4Expert,Hail Storm IV
SPEL,Oblivion.esm,0x03C3D8,StandardFrostDamageArea5Master,Hail Storm V
SPEL,Oblivion.esm,0x0A97EA,StandardFrostDamageTarget1Novice,Frost Bolt I
SPEL,Oblivion.esm,0x0A97EB,StandardFrostDamageTarget2Apprentice,Frost Bolt II
SPEL,Oblivion.esm,0x0A97EC,StandardFrostDamageTarget3Journeyman,Frost Bolt III
SPEL,Oblivion.esm,0x0A97ED,StandardFrostDamageTarget4Expert,Frost Bolt IV
SPEL,Oblivion.esm,0x0A97EE,StandardFrostDamageTarget5Master,Frost Bolt V
SPEL,Oblivion.esm,0x0A97EF,StandardFrostDamageTouch1Novice,Cold Touch I
SPEL,Oblivion.esm,0x0A97F0,StandardFrostDamageTouch2Apprentice,Cold Touch II
SPEL,Oblivion.esm,0x0A97F1,StandardFrostDamageTouch3Journeyman,Cold Touch III
SPEL,Oblivion.esm,0x0A97F2,StandardFrostDamageTouch4Expert,Cold Touch IV
SPEL,Oblivion.esm,0x0A981D,StandardFrostShield2Apprentice,Frost Shell II
SPEL,Oblivion.esm,0x0A981E,StandardFrostShield3Journeyman,Frost Shell III
SPEL,Oblivion.esm,0x0A981F,StandardFrostShield4Expert,Frost Shell IV
SPEL,Oblivion.esm,0x0A97BE,StandardInvisibility3Journeyman,Distraction III
SPEL,Oblivion.esm,0x0A97BF,StandardInvisibility4Expert,Distraction IV
SPEL,Oblivion.esm,0x0A97C0,StandardInvisibility5Master,Distraction V
SPEL,Oblivion.esm,0x0A9825,StandardLight1Novice,Seaglow I
SPEL,Oblivion.esm,0x0A9826,StandardLight2Apprentice,Seaglow II
SPEL,Oblivion.esm,0x0A9827,StandardLight3Journeyman,Seaglow III
SPEL,Oblivion.esm,0x0A9828,StandardLight4Expert,Seaglow IV
SPEL,Oblivion.esm,0x0A9829,StandardLight5Master,Seaglow V
SPEL,Oblivion.esm,0x0A982F,StandardNightEye2Apprentice,Deadlight II
SPEL,Oblivion.esm,0x0A9830,StandardNightEye3Journeyman,Deadlight III
SPEL,Oblivion.esm,0x0A97FE,StandardOpen1Novice,Unlatch I
SPEL,Oblivion.esm,0x0A9824,StandardOpen2Apprentice,Unlatch II
SPEL,Oblivion.esm,0x0A9836,StandardOpen3Journeyman,Unlatch III
SPEL,Oblivion.esm,0x0A9837,StandardOpen4Expert,Unlatch IV
SPEL,Oblivion.esm,0x0A9838,StandardParalyze3Journeyman,Lethic Touch III
SPEL,Oblivion.esm,0x0A9839,StandardParalyze4Expert,Lethic Touch IV
SPEL,Oblivion.esm,0x0A983A,StandardParalyze5Master,Lethic Touch V
SPEL,Oblivion.esm,0x0AA032,StandardRally1Novice,Rousing Shout I
SPEL,Oblivion.esm,0x0AA034,StandardRally2Apprentice,Rousing Shout II
SPEL,Oblivion.esm,0x0AA033,StandardRallyTouch1Novice,Firming Hand I
SPEL,Oblivion.esm,0x0AA035,StandardRallyTouch2Apprentice,Firming Hand II
SPEL,Oblivion.esm,0x0AA039,StandardReflectSpell4Expert,Spell Return IV
SPEL,Oblivion.esm,0x0AA053,StandardReflectSpell5Master,Spell Return V
SPEL,Oblivion.esm,0x08D1EA,StandardResistMagic3Journeyman,Ogreskin
SPEL,Oblivion.esm,0x0AA03C,StandardRestoreAttribAgility2Apprentice,Res Grace
SPEL,Oblivion.esm,0x0AA03F,StandardRestoreAttribEndurance2Apprentice,Res Fortitude
SPEL,Oblivion.esm,0x0AA042,StandardRestoreAttribIntelligence2Apprentice,Res Acuity
SPEL,Oblivion.esm,0x0AA040,StandardRestoreAttribLuck2Apprentice,Res Fortune
SPEL,Oblivion.esm,0x0AA044,StandardRestoreAttribPersonality2Apprentice,Res Amity II
SPEL,Oblivion.esm,0x0AA049,StandardRestoreAttribSpeed2Apprentice,Res Alacrity
SPEL,Oblivion.esm,0x0AA047,StandardRestoreAttribStrength2Apprentice,Res Might
SPEL,Oblivion.esm,0x0AA04A,StandardRestoreAttribWillpower2Apprentice,Res Resolve
SPEL,Oblivion.esm,0x027443,StandardRestoreFatigue1Novice,Resting I
SPEL,Oblivion.esm,0x0A9823,StandardRestoreFatigue2Apprentice,Resting II
SPEL,Oblivion.esm,0x027442,StandardRestoreHealth1Novice,Healing I
SPEL,Oblivion.esm,0x0A9822,StandardRestoreHealth2Apprentice,Healing II
SPEL,Oblivion.esm,0x0AA03A,StandardRestoreHealth3Journeyman,Healing III
SPEL,Oblivion.esm,0x0AA03B,StandardRestoreHealth4Expert,Healing IV
SPEL,Oblivion.esm,0x083714,StandardRestoreHealth5Master,Healing V
SPEL,Oblivion.esm,0x06D7AF,StandardRestoreHealthTarget2Apprentice,Healing Bolt II
SPEL,Oblivion.esm,0x0C7661,StandardRestoreHealthTarget3Journeyman,Healing Bolt III
SPEL,Oblivion.esm,0x0C7662,StandardRestoreHealthTarget4Expert,Healing Bolt IV
SPEL,Oblivion.esm,0x0A97A7,StandardShield1Novice,Psychic Shell I
SPEL,Oblivion.esm,0x0A97A8,StandardShield2Apprentice,Psychic Shell II
SPEL,Oblivion.esm,0x0A97A9,StandardShield3Journeyman,Psychic Shell III
SPEL,Oblivion.esm,0x0A97AA,StandardShield4Expert,Psychic Shell IV
SPEL,Oblivion.esm,0x0A97AB,StandardShield5Master,Psychic Shell V
SPEL,Oblivion.esm,0x071090,StandardShieldTarget1Novice,Psychic Shell Other
SPEL,Oblivion.esm,0x03C3D9,StandardShockDamageArea3Journeyman,Lightning Storm III
SPEL,Oblivion.esm,0x03C3DA,StandardShockDamageArea4Expert,Lightning Storm IV
SPEL,Oblivion.esm,0x03C3DB,StandardShockDamageArea5Master,Lightning Storm V
SPEL,Oblivion.esm,0x0A97F3,StandardShockDamageTarget1Novice,Lightning Bolt I
SPEL,Oblivion.esm,0x0A97F4,StandardShockDamageTarget2Apprentice,Lightning Bolt II
SPEL,Oblivion.esm,0x0A97F8,StandardShockDamageTarget3Journeyman,Lightning Bolt III
SPEL,Oblivion.esm,0x0A97FD,StandardShockDamageTarget4Expert,Lightning Bolt IV
SPEL,Oblivion.esm,0x0A97F9,StandardShockDamageTarget5Master,Lightning Bolt V
SPEL,Oblivion.esm,0x0A97FA,StandardShockDamageTouch1Novice,Electric Grasp I
SPEL,Oblivion.esm,0x0A97FB,StandardShockDamageTouch2Apprentice,Electric Grasp II
SPEL,Oblivion.esm,0x0A97FC,StandardShockDamageTouch3Journeyman,Electric Grasp III
SPEL,Oblivion.esm,0x0A97F6,StandardShockDamageTouch4Expert,Electric Grasp IV
SPEL,Oblivion.esm,0x0A982A,StandardShockShield2Apprentice,Electric Shell II
SPEL,Oblivion.esm,0x0A982B,StandardShockShield3Journeyman,Electric Shell III
SPEL,Oblivion.esm,0x0A982C,StandardShockShield4Expert,Electric Shell IV
SPEL,Oblivion.esm,0x027441,StandardSilence3Journeyman,Hush Shaft III
SPEL,Oblivion.esm,0x0AA04C,StandardSilence4Expert,Hush Shaft IV
SPEL,Oblivion.esm,0x0AA04D,StandardSilence5Master,Hush Shaft V
SPEL,Oblivion.esm,0x0AA04F,StandardSoulTrap2Apprentice,Death Leash II
SPEL,Oblivion.esm,0x0AA050,StandardSoulTrap3Journeyman,Death Snare III
SPEL,Oblivion.esm,0x0AA051,StandardSoulTrap4Expert,Death Snare IV
SPEL,Oblivion.esm,0x0AA052,StandardSoulTrap5Master,Death Snare V
SPEL,Oblivion.esm,0x0AA055,StandardSpellAbsorption4Expert,Spell Drinker IV
SPEL,Oblivion.esm,0x0AA056,StandardSpellAbsorption5Master,Spell Drinker V
SPEL,Oblivion.esm,0x0AA05F,StandardSummonSkeletonApprentice,Summon Skeleton II
SPEL,Oblivion.esm,0x03C417,StandardSummonSkeletonChampionExpert,Summon Skeleton V
SPEL,Oblivion.esm,0x03C415,StandardSummonSkeletonGuardianJourneyman,Summon Skeleton III
SPEL,Oblivion.esm,0x03C416,StandardSummonSkeletonHeroExpert,Summon Skeleton IV
SPEL,Oblivion.esm,0x0AA063,StandardSummonZombieApprentice,Summon Zombie II
SPEL,Oblivion.esm,0x03C414,StandardSummonZombieHeadlessJourneyman,Summon Zombie III
SPEL,Oblivion.esm,0x0AA064,StandardTelekinesis2Apprentice,Far Hand II
SPEL,Oblivion.esm,0x0AA065,StandardTelekinesis3Journeyman,Far Hand III
SPEL,Oblivion.esm,0x0AA066,StandardTelekinesis4Expert,Far Hand IV
SPEL,Oblivion.esm,0x0AA067,StandardTelekinesis5Master,Far Hand V
SPEL,Oblivion.esm,0x0AA068,StandardTurnUndead1Novice,Grave Sanction I
SPEL,Oblivion.esm,0x0AA069,StandardTurnUndead2Apprentice,Grave Sanction II
SPEL,Oblivion.esm,0x0AA06A,StandardTurnUndead3Journeyman,Grave Sanction III
SPEL,Oblivion.esm,0x0AA06B,StandardTurnUndead4Expert,Grave Sanction IV
SPEL,Oblivion.esm,0x0AA06C,StandardWaterBreathing2Apprentice,Gills II
SPEL,Oblivion.esm,0x0AA071,StandardWaterWalking2Apprentice,Skate II
SPEL,Oblivion.esm,0x03C40D,StandardWeaknessFire2Apprentice,Sow Fire
SPEL,Oblivion.esm,0x03C40E,StandardWeaknessFrost2Apprentice,Sow Frost
SPEL,Oblivion.esm,0x03C40F,StandardWeaknessMagicka3Journeyman,Sow Magicka
SPEL,Oblivion.esm,0x03C411,StandardWeaknessPoison2Apprentice,Sow Poison
SPEL,Oblivion.esm,0x03C412,StandardWeaknessShock2Apprentice,Sow Shock
WEAP,Oblivion.esm,0x0977CD,ArenaElvenLongSword,Elven Longsword
WEAP,Oblivion.esm,0x0C891F,DarkWrathDagger,Dagger en Wounding
WEAP,Oblivion.esm,0x0149ED,DremoraClaymoreEnchAbsorbHealth,Retaliation ab Blood
WEAP,Oblivion.esm,0x0149EF,DremoraClaymoreEnchAbsorbMagicka,Retaliation ab Spirit
WEAP,Oblivion.esm,0x03B403,EnchDaedricBattleAxeAbsMagicka,Battle Axe ab Charging VIII
WEAP,Oblivion.esm,0x0230D9,EnchDaedricBattleAxeBlizzard,Battle Axe of Ice VIII
WEAP,Oblivion.esm,0x03B40C,EnchDaedricBattleAxeDisArmor,Battle Axe of Corrosion VIII
WEAP,Oblivion.esm,0x03DB1E,EnchDaedricBattleAxeScorch,Battle Axe of Burning VIII
WEAP,Oblivion.esm,0x0353C2,EnchDaedricBattleAxeSoulTrap,Battle Axe of Souls VIII
WEAP,Oblivion.esm,0x02C286,EnchDaedricBattleAxeStorm,Battle Axe of Shocks VIII
WEAP,Oblivion.esm,0x0230DD,EnchDaedricBowBlizzard,Bow of Ice VIII
WEAP,Oblivion.esm,0x03DB1F,EnchDaedricBowScorch,Bow of Burning VIII
WEAP,Oblivion.esm,0x02C287,EnchDaedricBowStorm,Bow of Shocks VIII
WEAP,Oblivion.esm,0x0230DE,EnchDaedricClaymoreBlizzard,Claymore of Ice VIII
WEAP,Oblivion.esm,0x03D7C7,EnchDaedricClaymoreDisWeapon,Claymore of Fragments VIII
WEAP,Oblivion.esm,0x03DB20,EnchDaedricClaymoreScorch,Claymore of Burning VIII
WEAP,Oblivion.esm,0x02C289,EnchDaedricClaymoreStorm,Claymore of Shocks VIII
WEAP,Oblivion.esm,0x0230DF,EnchDaedricDaggerBlizzard,Dagger of Ice VIII
WEAP,Oblivion.esm,0x03D7C8,EnchDaedricDaggerDisWeapon,Dagger of Fragments VIII
WEAP,Oblivion.esm,0x03DB21,EnchDaedricDaggerScorch,Dagger of Burning VIII
WEAP,Oblivion.esm,0x02C28D,EnchDaedricDaggerStorm,Dagger of Shocks VIII
WEAP,Oblivion.esm,0x0230E0,EnchDaedricLongswordBlizzard,Longsword of Ice VIII
WEAP,Oblivion.esm,0x03D7C9,EnchDaedricLongswordDisWeapon,Longsword of Fragments VIII
WEAP,Oblivion.esm,0x03DB22,EnchDaedricLongswordScorch,Longsword of Burning VIII
WEAP,Oblivion.esm,0x02C28F,EnchDaedricLongswordStorm,Longsword of Shocks VIII
WEAP,Oblivion.esm,0x03B404,EnchDaedricMaceAbsMagicka,Mace ab Charging VIII
WEAP,Oblivion.esm,0x0230E1,EnchDaedricMaceBlizzard,Mace of Ice VIII
WEAP,Oblivion.esm,0x0387BE,EnchDaedricMaceBurden,Mace of Loading VIII
WEAP,Oblivion.esm,0x03AF0D,EnchDaedricMaceDisArmor,Mace of Corrosion VIII
WEAP,Oblivion.esm,0x03DB23,EnchDaedricMaceScorch,Mace of Burning VIII
WEAP,Oblivion.esm,0x02C290,EnchDaedricMaceStorm,Mace of Shocks VIII
WEAP,Oblivion.esm,0x035A64,EnchDaedricMaceTurnUndead,Mace of Blessing VIII
WEAP,Oblivion.esm,0x0230E2,EnchDaedricShortswordBlizzard,Shortsword of Ice VIII
WEAP,Oblivion.esm,0x03D7CA,EnchDaedricShortswordDisWeapon,Shortsword of Fragments VIII
WEAP,Oblivion.esm,0x03DB24,EnchDaedricShortswordScorch,Shortsword of Burning VIII
WEAP,Oblivion.esm,0x02C292,EnchDaedricShortswordStorm,Shortsword of Shocks VIII
WEAP,Oblivion.esm,0x03B405,EnchDaedricWarAxeAbsMagicka,War Axe ab Charging VIII
WEAP,Oblivion.esm,0x0230E3,EnchDaedricWarAxeBlizzard,War Axe of Ice VIII
WEAP,Oblivion.esm,0x03B40D,EnchDaedricWarAxeDisArmor,War Axe of Corrosion VIII
WEAP,Oblivion.esm,0x03DB25,EnchDaedricWarAxeScorch,War Axe of Burning VIII
WEAP,Oblivion.esm,0x0353C5,EnchDaedricWarAxeSoulTrap,War Axe of Souls VIII
WEAP,Oblivion.esm,0x02C296,EnchDaedricWarAxeStorm,War Axe of Shocks VIII
WEAP,Oblivion.esm,0x03B406,EnchDaedricWarHammerAbsMagicka,Warhammer ab Charging VIII
WEAP,Oblivion.esm,0x0230E4,EnchDaedricWarHammerBlizzard,Warhammer of Ice VIII
WEAP,Oblivion.esm,0x0387BD,EnchDaedricWarhammerBurden,Warhammer of Loading VIII
WEAP,Oblivion.esm,0x03AF0C,EnchDaedricWarHammerDisArmor,Warhammer of Corrosion VIII
WEAP,Oblivion.esm,0x03DB26,EnchDaedricWarHammerScorch,Warhammer of Burning VIII
WEAP,Oblivion.esm,0x02C298,EnchDaedricWarHammerStorm,Warhammer of Shocks VIII
WEAP,Oblivion.esm,0x035AAE,EnchDaedricWarHammerTurnUndead,Warhammer of Blessing VIII
WEAP,Oblivion.esm,0x02B8D6,EnchDwarvenBattleAxeBolt,Battle Axe of Shocks IV
WEAP,Oblivion.esm,0x03CD09,EnchDwarvenBattleAxeDamEndurance,Battle Axe de Frailty IV
WEAP,Oblivion.esm,0x03B407,EnchDwarvenBattleAxeDisArmor,Battle Axe of Corrosion IV
WEAP,Oblivion.esm,0x03DAFA,EnchDwarvenBattleAxeFlame,Battle Axe of Burning IV
WEAP,Oblivion.esm,0x0220A8,EnchDwarvenBattleAxeFreeze,Battle Axe of Ice IV
WEAP,Oblivion.esm,0x035397,EnchDwarvenBattleAxeSoulTrap,Battle Axe of Souls IV
WEAP,Oblivion.esm,0x02B8D7,EnchDwarvenBowBolt,Bow of Shocks IV
WEAP,Oblivion.esm,0x03AB6B,EnchDwarvenBowDamFatigue,Bow de Tiring IV
WEAP,Oblivion.esm,0x03AC88,EnchDwarvenBowDemoralize,Bow of Despair IV
WEAP,Oblivion.esm,0x03DAFB,EnchDwarvenBowFlame,Bow of Burning IV
WEAP,Oblivion.esm,0x0220F6,EnchDwarvenBowFreeze,Bow of Ice IV
WEAP,Oblivion.esm,0x02B8D8,EnchDwarvenClaymoreBolt,Claymore of Shocks IV
WEAP,Oblivion.esm,0x03D7B8,EnchDwarvenClaymoreDisWeapon,Claymore of Fragments IV
WEAP,Oblivion.esm,0x03D7DE,EnchDwarvenClaymoreDraHealth,Claymore en Wounding
WEAP,Oblivion.esm,0x03DAFC,EnchDwarvenClaymoreFlame,Claymore of Burning IV
WEAP,Oblivion.esm,0x02224D,EnchDwarvenClaymoreFreeze,Claymore of Ice IV
WEAP,Oblivion.esm,0x02B8D9,EnchDwarvenDaggerBolt,Dagger of Shocks IV
WEAP,Oblivion.esm,0x0389E6,EnchDwarvenDaggerDamIntelligence,Dagger de Idiocy IV
WEAP,Oblivion.esm,0x03D7B7,EnchDwarvenDaggerDisWeapon,Dagger of Fragments IV
WEAP,Oblivion.esm,0x03D7DF,EnchDwarvenDaggerDraHealth,Dagger en Wounding IV
WEAP,Oblivion.esm,0x03DAFD,EnchDwarvenDaggerFlame,Dagger of Burning IV
WEAP,Oblivion.esm,0x02257F,EnchDwarvenDaggerFreeze,Dagger of Ice IV
WEAP,Oblivion.esm,0x02B8DD,EnchDwarvenLongSwordBolt,Longsword of Shocks IV
WEAP,Oblivion.esm,0x0389E8,EnchDwarvenLongswordDamAgility,Longsword de Fumbling IV
WEAP,Oblivion.esm,0x03D7B9,EnchDwarvenLongSwordDisWeapon,Longsword of Fragments IV
WEAP,Oblivion.esm,0x03D7E0,EnchDwarvenLongSwordDraHealth,Longsword en Wounding IV
WEAP,Oblivion.esm,0x03DAFE,EnchDwarvenLongSwordFlame,Longsword of Burning IV
WEAP,Oblivion.esm,0x022580,EnchDwarvenLongSwordFreeze,Longsword of Ice IV
WEAP,Oblivion.esm,0x02BAAA,EnchDwarvenMaceBolt,Mace of Shocks IV
WEAP,Oblivion.esm,0x0387B6,EnchDwarvenMaceBurden,Mace of Loading IV
WEAP,Oblivion.esm,0x0389E9,EnchDwarvenMaceDamWillpower,Mace de Apathy IV
WEAP,Oblivion.esm,0x03AF07,EnchDwarvenMaceDisArmor,Mace of Corrosion IV
WEAP,Oblivion.esm,0x03DAFF,EnchDwarvenMaceFlame,Mace of Burning IV
WEAP,Oblivion.esm,0x02258C,EnchDwarvenMaceFreeze,Mace of Ice IV
WEAP,Oblivion.esm,0x0353D1,EnchDwarvenMaceTurnUndead,Mace of Blessing IV
WEAP,Oblivion.esm,0x02BB17,EnchDwarvenShortSwordBolt,Shortsword of Shocks IV
WEAP,Oblivion.esm,0x0389E7,EnchDwarvenShortswordDamSpeed,Shortsword de Slowness IV
WEAP,Oblivion.esm,0x03D7BA,EnchDwarvenShortSwordDisWeapon,Shortsword of Fragments IV
WEAP,Oblivion.esm,0x03D7E1,EnchDwarvenShortSwordDraHealth,Shortsword en Wounding
WEAP,Oblivion.esm,0x03DB00,EnchDwarvenShortSwordFlame,Shortsword of Burning IV
WEAP,Oblivion.esm,0x02259C,EnchDwarvenShortSwordFreeze,Shortsword of Ice IV
WEAP,Oblivion.esm,0x02BD0F,EnchDwarvenWarAxeBolt,War Axe of Shocks IV
WEAP,Oblivion.esm,0x0389EB,EnchDwarvenWaraxeDamLuck,War Axe de Doom IV
WEAP,Oblivion.esm,0x03B408,EnchDwarvenWarAxeDisArmor,War Axe of Corrosion IV
WEAP,Oblivion.esm,0x03DB01,EnchDwarvenWarAxeFlame,War Axe of Burning IV
WEAP,Oblivion.esm,0x0225B4,EnchDwarvenWarAxeFreeze,War Axe of Ice IV
WEAP,Oblivion.esm,0x035398,EnchDwarvenWarAxeSoulTrap,War Axe of Souls IV
WEAP,Oblivion.esm,0x02BD6B,EnchDwarvenWarHammerBolt,Warhammer of Shocks IV
WEAP,Oblivion.esm,0x0387B5,EnchDwarvenWarhammerBurden,Warhammer of Loading IV
WEAP,Oblivion.esm,0x0389EA,EnchDwarvenWarhammerDamStrength,Warhammer de Debility IV
WEAP,Oblivion.esm,0x03AF06,EnchDwarvenWarHammerDisArmor,Warhammer of Corrosion IV
WEAP,Oblivion.esm,0x03DB02,EnchDwarvenWarHammerFlame,Warhammer of Burning IV
WEAP,Oblivion.esm,0x0225D8,EnchDwarvenWarHammerFreeze,Warhammer of Ice IV
WEAP,Oblivion.esm,0x0353D2,EnchDwarvenWarHammerTurnUndead,Warhammer of Blessing IV
WEAP,Oblivion.esm,0x03B402,EnchEbonyBattleAxeAbsHealth,Battle Axe ab Healing IV
WEAP,Oblivion.esm,0x02308B,EnchEbonyBattleAxeBlizzard,Battle Axe of Ice VII
WEAP,Oblivion.esm,0x03B40E,EnchEbonyBattleAxeDisArmor,Battle Axe of Corrosion VII
WEAP,Oblivion.esm,0x03DB15,EnchEbonyBattleAxeScorch,Battle Axe of Burning VII
WEAP,Oblivion.esm,0x0353CA,EnchEbonyBattleAxeSoulTrap,Battle Axe of Souls VII
WEAP,Oblivion.esm,0x02C278,EnchEbonyBattleAxeStorm,Battle Axe of Shocks VII
WEAP,Oblivion.esm,0x02308D,EnchEbonyBowBlizzard,Bow of Ice VII
WEAP,Oblivion.esm,0x03AB87,EnchEbonyBowDamMagicka,Bow de Sundering VII
WEAP,Oblivion.esm,0x03DB16,EnchEbonyBowScorch,Bow of Burning VII
WEAP,Oblivion.esm,0x02B558,EnchEbonyBowSilence,Bow of Silence VII
WEAP,Oblivion.esm,0x02C27A,EnchEbonyBowStorm,Bow of Shocks VII
WEAP,Oblivion.esm,0x023095,EnchEbonyClaymoreBlizzard,Claymore of Ice VII
WEAP,Oblivion.esm,0x03D7C3,EnchEbonyClaymoreDisWeapon,Claymore of Fragments VII
WEAP,Oblivion.esm,0x03DB17,EnchEbonyClaymoreScorch,Claymore of Burning VII
WEAP,Oblivion.esm,0x02C27B,EnchEbonyClaymoreStorm,Claymore of Shocks VII
WEAP,Oblivion.esm,0x023098,EnchEbonyDaggerBlizzard,Dagger of Ice VII
WEAP,Oblivion.esm,0x03D7C4,EnchEbonyDaggerDisWeapon,Dagger of Fragments VII
WEAP,Oblivion.esm,0x03DB18,EnchEbonyDaggerScorch,Dagger of Burning VII
WEAP,Oblivion.esm,0x02C27D,EnchEbonyDaggerStorm,Dagger of Shocks VII
WEAP,Oblivion.esm,0x0230A6,EnchEbonyLongswordBlizzard,Longsword of Ice VII
WEAP,Oblivion.esm,0x03D7C5,EnchEbonyLongswordDisWeapon,Longsword of Fragments VII
WEAP,Oblivion.esm,0x03DB19,EnchEbonyLongswordScorch,Longsword of Burning VII
WEAP,Oblivion.esm,0x02C27E,EnchEbonyLongswordStorm,Longsword of Shocks VII
WEAP,Oblivion.esm,0x0387A8,EnchEbonyMaceAbsHealth,Mace ab Healing VII
WEAP,Oblivion.esm,0x0230AB,EnchEbonyMaceBlizzard,Mace of Ice VII
WEAP,Oblivion.esm,0x0387BC,EnchEbonyMaceBurden,Mace of Loading VII
WEAP,Oblivion.esm,0x03AF0E,EnchEbonyMaceDisArmor,Mace of Corrosion VII
WEAP,Oblivion.esm,0x03DB1A,EnchEbonyMaceScorch,Mace of Burning VII
WEAP,Oblivion.esm,0x02C280,EnchEbonyMaceStorm,Mace of Shocks VII
WEAP,Oblivion.esm,0x035AB3,EnchEbonyMaceTurnUndead,Mace of Blessing VII
WEAP,Oblivion.esm,0x0230AC,EnchEbonyShortswordBlizzard,Shortsword of Ice VII
WEAP,Oblivion.esm,0x03D7C6,EnchEbonyShortswordDisWeapon,Shortsword of Fragments VII
WEAP,Oblivion.esm,0x03DB1B,EnchEbonyShortswordScorch,Shortsword of Burning VII
WEAP,Oblivion.esm,0x02C281,EnchEbonyShortswordStorm,Shortsword of Shocks VII
WEAP,Oblivion.esm,0x03B401,EnchEbonyWarAxeAbsHealth,War Axe ab Healing VII
WEAP,Oblivion.esm,0x0230AD,EnchEbonyWarAxeBlizzard,War Axe of Ice VII
WEAP,Oblivion.esm,0x03B40F,EnchEbonyWarAxeDisArmor,War Axe of Corrosion VII
WEAP,Oblivion.esm,0x03DB1C,EnchEbonyWarAxeScorch,War Axe of Burning VII
WEAP,Oblivion.esm,0x0353CB,EnchEbonyWarAxeSoulTrap,War Axe of Souls VII
WEAP,Oblivion.esm,0x02C283,EnchEbonyWarAxeStorm,War Axe of Shocks VII
WEAP,Oblivion.esm,0x0387A9,EnchEbonyWarhammerAbsHealth,Warhammer ab Healing VII
WEAP,Oblivion.esm,0x0230D3,EnchEbonyWarHammerBlizzard,Warhammer of Ice VII
WEAP,Oblivion.esm,0x0387BB,EnchEbonyWarhammerBurden,Warhammer of VII
WEAP,Oblivion.esm,0x03AF0F,EnchEbonyWarHammerDisArmor,Warhammer of Corrosion VII
WEAP,Oblivion.esm,0x03DB1D,EnchEbonyWarHammerScorch,Warhammer of Burning VII
WEAP,Oblivion.esm,0x02C284,EnchEbonyWarHammerStorm,Warhammer of Shocks VII
WEAP,Oblivion.esm,0x035AB6,EnchEbonyWarHammerTurnUndead,Warhammer of Blessing VII
WEAP,Oblivion.esm,0x03B3FF,EnchElvenBattleAxeAbsFatigue,Battle Axe ab Resting V
WEAP,Oblivion.esm,0x03DB03,EnchElvenBattleAxeBlaze,Battle Axe of Burning V
